From_Epoch,To_Epoch,DataPoint,Previous_Prediction_kW,Current_Prediction_kW,Prediction_Difference_kW,Mean_Difference_kW,Std_Difference_kW,Trained_On
450,500,27,0.7239282,1.1910795,0.46715128,0.43987158,0.16466208,95-5
450,500,28,1.1218071,1.765841,0.6440339,0.43987158,0.16466208,95-5
450,500,29,1.1218071,1.765841,0.6440339,0.43987158,0.16466208,95-5
450,500,30,0.78563935,1.3929626,0.6073232,0.43987158,0.16466208,95-5
450,500,31,0.7856395,1.3929628,0.6073233,0.43987158,0.16466208,95-5
450,500,32,0.7915859,1.2972531,0.5056672,0.43987158,0.16466208,95-5
450,500,33,0.7915859,1.2972534,0.50566745,0.43987158,0.16466208,95-5
450,500,34,0.77447885,0.896451,0.12197214,0.43987158,0.16466208,95-5
450,500,35,0.77447885,0.896451,0.12197214,0.43987158,0.16466208,95-5
450,500,36,0.7643605,1.4299213,0.6655608,0.43987158,0.16466208,95-5
450,500,37,0.7643605,1.4299213,0.6655608,0.43987158,0.16466208,95-5
450,500,38,0.87880355,1.5094655,0.6306619,0.43987158,0.16466208,95-5
450,500,39,0.8788037,1.5094658,0.63066214,0.43987158,0.16466208,95-5
