Epoch,DataPoint,Actual_kW,Predicted_kW,Error_kW,MSE,Error_Rate_%
450,12,1.2253953703703704,1.2633072,0.037911843412893775,0.21482786536216736,38.341333922037464
450,13,0.9044401021711366,1.2633072,0.3588671116121276,0.21482786536216736,38.341333922037464
450,14,0.6202817329182632,0.75674117,0.13645943319654397,0.21482786536216736,38.341333922037464
450,15,0.7051356760855684,0.75674117,0.051605490029238754,0.21482786536216736,38.341333922037464
450,16,1.6933403775542786,0.7104807,-0.9828596875518372,0.21482786536216736,38.341333922037464
450,17,0.6356475734355045,0.7104807,0.07483311656693692,0.21482786536216736,38.341333922037464
450,18,0.89316406449553,1.1160349,0.2228708008838035,0.21482786536216736,38.341333922037464
450,19,0.7083288127926777,1.1160349,0.4077060525866558,0.21482786536216736,38.341333922037464
450,20,1.3086677003512133,0.687173,-0.6214946914324511,0.21482786536216736,38.341333922037464
450,21,1.6622463657407407,0.687173,-0.9750733568219785,0.21482786536216736,38.341333922037464
450,22,1.9879143119412517,0.9146776,-1.0732366920071696,0.21482786536216736,38.341333922037464
450,23,0.7868427322796937,0.9146776,0.12783488765438833,0.21482786536216736,38.341333922037464
450,24,0.9312841843510778,0.70276475,-0.2285194348241003,0.21482786536216736,38.341333922037464
450,25,0.8314014509115281,0.70276475,-0.12863670138455052,0.21482786536216736,38.341333922037464
450,26,1.1464258491230728,1.1622348,0.01580893404953465,0.21482786536216736,38.341333922037464
450,27,0.7763566463022102,1.1622348,0.3858781368703972,0.21482786536216736,38.341333922037464
450,28,1.5875495970848594,0.82767534,-0.759874254525045,0.21482786536216736,38.341333922037464
450,29,0.7684309598061546,0.82767534,0.05924438275365984,0.21482786536216736,38.341333922037464
450,30,1.6457757205885584,0.9339155,-0.7118602247160608,0.21482786536216736,38.341333922037464
450,31,0.8024889480008125,0.93391526,0.13142630945310596,0.21482786536216736,38.341333922037464
450,32,1.3536300922754945,0.7551042,-0.5985259081247987,0.21482786536216736,38.341333922037464
450,33,1.2823567472217172,0.7551042,-0.5272525630710214,0.21482786536216736,38.341333922037464
450,34,1.5055385119411049,0.8366116,-0.6689268834086952,0.21482786536216736,38.341333922037464
450,35,0.5818457903451398,0.8366116,0.25476583818726983,0.21482786536216736,38.341333922037464
450,36,0.7362712257984946,1.0349756,0.298704422127836,0.21482786536216736,38.341333922037464
450,37,1.388769331739815,1.0349756,-0.3537936838134845,0.21482786536216736,38.341333922037464
500,1,0.5421864131701631,1.0449948,0.5028084179150419,0.1838972568511963,37.05430757934055
500,2,0.6090397748779,1.0191294,0.41008962060702436,0.1838972568511963,37.05430757934055
500,3,0.5075435428113553,1.0191294,0.511585852673569,0.1838972568511963,37.05430757934055
500,4,0.9746411739302365,0.8773329,-0.09730824813372774,0.1838972568511963,37.05430757934055
500,5,0.5837289087301588,0.8773329,0.29360401706635,0.1838972568511963,37.05430757934055
500,6,0.7665944745879123,0.6774379,-0.0891565730910251,0.1838972568511963,37.05430757934055
500,7,0.5807860241147741,0.6774379,0.09665187738211312,0.1838972568511963,37.05430757934055
500,8,0.9698702745171494,1.3201628,0.35029249861517486,0.1838972568511963,37.05430757934055
500,9,0.508248287580475,1.3201628,0.8119144855518492,0.1838972568511963,37.05430757934055
500,10,1.1035947557471266,0.92323124,-0.18036351165990738,0.1838972568511963,37.05430757934055
500,11,1.1074021232439335,0.92323124,-0.18417087915671426,0.1838972568511963,37.05430757934055
500,12,1.2253953703703704,1.2171369,-0.008258510476571557,0.1838972568511963,37.05430757934055
500,13,0.9044401021711366,1.2171369,0.31269675772266226,0.1838972568511963,37.05430757934055
500,14,0.6202817329182632,0.856668,0.2363862625346177,0.1838972568511963,37.05430757934055
500,15,0.7051356760855684,0.856668,0.15153231936731248,0.1838972568511963,37.05430757934055
500,16,1.6933403775542786,0.80153,-0.8918103740066101,0.1838972568511963,37.05430757934055
500,17,0.6356475734355045,0.80153,0.16588243011216397,0.1838972568511963,37.05430757934055
500,18,0.89316406449553,1.0922395,0.19907543459657207,0.1838972568511963,37.05430757934055
500,19,0.7083288127926777,1.0922395,0.3839106862994244,0.1838972568511963,37.05430757934055
500,20,1.3086677003512133,0.68577933,-0.6228883672365892,0.1838972568511963,37.05430757934055
500,21,1.6622463657407407,0.68577933,-0.9764670326261167,0.1838972568511963,37.05430757934055
500,22,1.9879143119412517,1.0145545,-0.9733598113614177,0.1838972568511963,37.05430757934055
500,23,0.7868427322796937,1.0145545,0.22771176830014028,0.1838972568511963,37.05430757934055
500,24,0.9312841843510778,0.7980728,-0.1332113694096716,0.1838972568511963,37.05430757934055
500,25,0.8314014509115281,0.7980728,-0.03332863597012181,0.1838972568511963,37.05430757934055
500,26,1.1464258491230728,1.2500885,0.10366260416977391,0.1838972568511963,37.05430757934055
500,27,0.7763566463022102,1.2500885,0.47373180699063644,0.1838972568511963,37.05430757934055
500,28,1.5875495970848594,0.89095485,-0.6965947449806724,0.1838972568511963,37.05430757934055
500,29,0.7684309598061546,0.89095485,0.1225238922980324,0.1838972568511963,37.05430757934055
500,30,1.6457757205885584,0.9344367,-0.7113390417021448,0.1838972568511963,37.05430757934055
500,31,0.8024889480008125,0.93443656,0.13194761167631153,0.1838972568511963,37.05430757934055
500,32,1.3536300922754945,0.84446406,-0.5091660286310853,0.1838972568511963,37.05430757934055
500,33,1.2823567472217172,0.8444643,-0.43789244515872894,0.1838972568511963,37.05430757934055
500,34,1.5055385119411049,0.9372231,-0.5683154351207313,0.1838972568511963,37.05430757934055
500,35,0.5818457903451398,0.9372231,0.3553772864752337,0.1838972568511963,37.05430757934055
500,36,0.7362712257984946,1.0377789,0.3015076285716226,0.1838972568511963,37.05430757934055
500,37,1.388769331739815,1.0377789,-0.3509904773696979,0.1838972568511963,37.05430757934055
